penetration,seed,n_vehicles,n_cavs,n_walkers,weather,map,duration_s,wall_seconds,wall_to_sim_ratio,collision_count,raw_collision_events,cav_collision_count,hdv_collision_count,vru_collision_count,cav_hit_pedestrian_count,hdv_hit_pedestrian_count,action_none,action_decelerate,action_soft_brake,action_hard_brake,phantom_brakes_suppressed,cooperative_brakes,frozen_vehicle_count,v2v_enabled,v2v_publishes_attempted,v2v_deliveries_emitted,v2v_received_total,dead_cav_count,decode_errors,publishes_emitted,publishes_dropped,cbr_mean,cbr_max,coll_attentive,coll_distracted,coll_aggressive_hostile
0.0,2,60,0,41,HardRainNoon,Town05,120.0,78.17035222053528,0.651419601837794,28,51,0,28,0,0,0,0,0,0,0,0,0,45,True,0,0,0,0,0,3600,0,0.016375000000000008,0.0165,13,7,8
0.0,3,60,0,42,HardRainNoon,Town05,120.0,78.90760040283203,0.6575633366902669,29,52,0,29,2,0,2,0,0,0,0,0,0,45,True,0,0,0,0,0,3600,0,0.016375000000000008,0.0165,12,6,11
0.0,4,60,0,42,HardRainNoon,Town05,120.0,81.01245951652527,0.6751038293043773,26,47,0,26,1,0,1,0,0,0,0,0,0,41,True,0,0,0,0,0,3600,0,0.016375000000000008,0.0165,13,4,9
0.5,0,60,30,42,ClearNoon,Town05,120.0,125.74821758270264,1.0479018131891886,16,28,6,10,0,0,0,41444,1024,6093,13156,90,5059,28,True,30568,206370,206351,8,0,3600,0,0.1702875,0.219,5,3,3
0.5,1,60,30,43,ClearNoon,Town05,120.0,118.27481937408447,0.9856234947840373,16,29,6,10,0,0,0,38957,986,5935,15796,127,5282,27,True,30259,227737,227702,7,0,3600,0,0.1660125,0.1935,4,0,9
0.5,2,60,30,41,ClearNoon,Town05,120.0,124.46005773544312,1.0371671477953592,12,21,7,5,0,0,0,35773,1070,6804,15803,77,6196,22,True,29186,248267,248199,8,0,3600,0,0.15680000000000002,0.1825,1,5,2
0.5,3,60,30,42,ClearNoon,Town05,120.0,124.71904683113098,1.0393253902594248,11,22,3,8,0,0,0,37570,1195,6952,19158,132,6762,18,True,32399,260027,259996,4,0,3600,0,0.1752958333333333,0.197,3,2,5
0.5,4,60,30,42,ClearNoon,Town05,120.0,107.8152847290039,0.8984607060750326,15,28,10,5,0,0,0,40275,885,5448,10947,106,5271,28,True,28681,170854,170812,10,0,3600,0,0.1570875,0.1925,3,2,6
0.5,0,60,30,60,ClearNoon,Town10HD_Opt,120.0,253.80046463012695,2.1150038719177244,26,48,11,15,1,1,0,24219,1088,7236,16177,70,6936,40,True,24363,262513,262453,14,0,3600,0,0.19479583333333333,0.228,9,9,5
0.5,1,60,30,59,ClearNoon,Town10HD_Opt,120.0,204.17072939872742,1.701422744989395,27,49,16,11,1,1,0,22413,1309,6945,14099,94,6496,45,True,22388,224458,224334,18,0,3600,0,0.17199166666666668,0.2605,14,3,5
0.5,2,60,30,59,ClearNoon,Town10HD_Opt,120.0,239.84059524536133,1.9986716270446778,25,46,16,9,0,0,0,21260,1084,5661,14710,70,5122,42,True,21364,198531,198401,18,0,3600,0,0.19602916666666664,0.251,6,4,3
0.5,3,60,30,59,ClearNoon,Town10HD_Opt,120.0,205.41787981987,1.7118156651655834,25,47,16,9,0,0,0,24767,1683,8768,11264,102,8275,44,True,23244,247898,247818,16,0,3600,0,0.1846583333333333,0.282,5,4,6
0.5,4,60,30,59,ClearNoon,Town10HD_Opt,120.0,244.98294711112976,2.0415245592594147,24,44,13,11,1,0,1,25355,862,6385,14994,58,6184,40,True,23802,237440,237339,15,0,3600,0,0.18847083333333334,0.247,5,4,6
0.5,0,60,30,42,ClearSunset,Town05,120.0,148.2082028388977,1.2350683569908143,19,36,8,11,0,0,0,37624,840,5887,16117,83,5685,31,True,29968,235013,234951,8,0,3600,0,0.17226666666666665,0.207,6,3,5
0.5,1,60,30,43,ClearSunset,Town05,120.0,124.25729703903198,1.0354774753252665,14,28,7,7,0,0,0,42653,1048,5962,15544,112,5500,23,True,32326,246682,246650,6,0,3600,0,0.17710833333333334,0.1965,4,1,6
