penetration,n_walkers,n_walkers_actual,weather,map,n_seeds,collision_count_mean,collision_count_std,cav_collision_count_mean,cav_collision_count_std,hdv_collision_count_mean,hdv_collision_count_std,vru_collision_count_mean,vru_collision_count_std,cav_hit_pedestrian_count_mean,cav_hit_pedestrian_count_std,hdv_hit_pedestrian_count_mean,hdv_hit_pedestrian_count_std,action_hard_brake_mean,action_hard_brake_std,action_soft_brake_mean,action_soft_brake_std,action_decelerate_mean,action_decelerate_std,phantom_brakes_suppressed_mean,phantom_brakes_suppressed_std,dead_cav_count_mean,dead_cav_count_std,cooperative_brakes_mean,cooperative_brakes_std,frozen_vehicle_count_mean,frozen_vehicle_count_std,v2v_received_total_mean,v2v_received_total_std,cbr_mean_mean,cbr_mean_std,wall_to_sim_ratio_mean,wall_to_sim_ratio_std
0.0,60,42.0,ClearNoon,Town05,5,27.8,3.1144823004794873,0.0,0.0,27.8,3.1144823004794873,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.847679857416329,0.0,0.0,0.016375000000000008,0.0,0.5917289797465006,0.01446672856801484
0.0,60,59.2,ClearNoon,Town10HD_Opt,5,42.4,0.5477225575051661,0.0,0.0,42.4,0.5477225575051661,0.4,0.894427190999916,0.0,0.0,0.4,0.894427190999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.224744871391589,0.0,0.0,0.016375000000000008,0.0,0.6485196435451508,0.016969846205265014
0.0,60,42.0,ClearSunset,Town05,5,28.0,3.9370039370059056,0.0,0.0,28.0,3.9370039370059056,0.4,0.5477225575051662,0.0,0.0,0.4,0.5477225575051662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,5.941380311005179,0.0,0.0,0.016375000000000008,0.0,0.6155942595005035,0.012053423193773793
0.0,60,59.2,ClearSunset,Town10HD_Opt,5,41.6,1.816590212458495,0.0,0.0,41.6,1.816590212458495,2.0,1.224744871391589,0.0,0.0,2.0,1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,0.8366600265340756,0.0,0.0,0.016375000000000008,0.0,0.6981646923224132,0.01012651142095473
0.0,60,42.0,HardRainNoon,Town05,5,26.6,2.3021728866442674,0.0,0.0,26.6,2.3021728866442674,1.0,0.7071067811865476,0.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,3.1937438845342623,0.0,0.0,0.016375000000000008,0.0,0.6619807453950246,0.012382263116151267
0.5,60,42.0,ClearNoon,Town05,5,14.0,2.345207879911715,6.4,2.5099800796022267,7.6,2.5099800796022267,0.0,0.0,0.0,0.0,0.0,0.0,14972.0,3098.007989014877,6246.4,625.8460673360503,1032.0,113.8002636200813,106.4,23.52232981658067,7.4,2.1908902300206643,5714.0,731.868499117157,24.6,4.449719092257398,222612.0,35446.53102209016,0.16509666666666667,0.008136152815605705,1.0016957104206086,0.06269968469809635
0.5,60,59.2,ClearNoon,Town10HD_Opt,5,25.4,1.1401754250991378,14.4,2.3021728866442674,11.0,2.449489742783178,0.6,0.5477225575051662,0.4,0.5477225575051662,0.2,0.447213595499958,14248.8,1831.4922058256213,6999.0,1157.1177554596593,1205.2,310.3541525418985,78.8,18.41738309315414,16.2,1.7888543819998317,6602.6,1149.6568183592876,42.2,2.2803508501982757,234069.0,24353.41765543391,0.18718916666666668,0.009682700692902427,1.913687693675359,0.19358555026828264
0.5,60,42.0,ClearSunset,Town05,5,16.2,2.280350850198276,7.4,0.8944271909999159,8.8,2.16794833886788,0.4,0.5477225575051662,0.0,0.0,0.4,0.5477225575051662,13604.6,2785.378843173761,5965.2,677.6523444953172,983.2,152.90912333801407,108.6,16.195678435928517,7.6,0.8944271909999157,5510.2,504.9506906619695,26.2,3.63318042491699,215657.0,40667.75696420937,0.16386833333333334,0.010562321086584666,1.0372609865665436,0.14145174030606514
0.5,60,59.2,ClearSunset,Town10HD_Opt,5,27.2,1.9235384061671346,15.6,1.1401754250991378,11.6,1.51657508881031,0.6,0.8944271909999157,0.0,0.0,0.6,0.8944271909999157,13262.6,2906.296492101245,6287.6,1166.079242590314,1170.6,87.62020314973026,74.4,11.781341180018513,17.2,2.4899799195977463,6007.8,1391.4617134510027,45.2,2.16794833886788,189610.4,50139.83432661102,0.16621666666666668,0.021866437212972965,1.4690730865796406,0.25294791108495407
0.5,60,42.0,HardRainNoon,Town05,5,16.4,3.209361307176242,8.2,3.1144823004794873,8.2,2.4899799195977463,0.6,0.5477225575051662,0.0,0.0,0.6,0.5477225575051662,13099.4,2994.6665590679704,6020.2,1102.0976363281068,977.6,191.26499941181083,112.0,18.152134860671346,8.4,2.3021728866442674,5541.2,1061.0165879947401,27.6,4.61519230368573,217288.6,40971.78045069557,0.16589166666666666,0.005330848216591169,1.0449703685442606,0.07998424972937557
1.0,60,42.0,ClearNoon,Town05,5,3.6,1.6733200530681511,3.6,1.6733200530681511,0.0,0.0,0.2,0.447213595499958,0.2,0.447213595499958,0.0,0.0,44845.4,3884.048635122892,22888.0,3222.64960862952,1581.4,223.1542067719092,255.0,52.09606511052442,6.6,3.7815340802378077,23070.2,3493.2994718460654,6.4,3.5071355833500366,1112834.4,68024.87571322714,0.36706,0.01557050318533234,2.631246326764425,0.4972956060301024
1.0,60,59.5,ClearNoon,Town10HD_Opt,2,8.5,0.7071067811865476,8.5,0.7071067811865476,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45617.5,2120.613236778456,34775.0,1937.4725804511402,2292.5,505.58134854838147,224.0,83.43860018001261,16.5,0.7071067811865476,36619.5,1847.6700192404487,14.5,0.7071067811865476,1365601.0,27377.760353980746,0.4491979166666667,0.025871269356662802,6.512205105026563,0.5510304248374444
1.0,60,42.0,ClearSunset,Town05,5,3.4,1.140175425099138,3.4,1.140175425099138,0.0,0.0,0.4,0.5477225575051662,0.4,0.5477225575051662,0.0,0.0,45407.8,2013.537359971252,22852.6,2233.632646609554,1545.4,131.30993869467764,270.4,23.255106965997815,6.2,1.7888543819998317,23130.2,2438.610403488019,5.8,1.7888543819998317,1101901.8,80582.97497424627,0.3649191666666667,0.01453002865237674,2.691901882092158,0.4171246779276162
1.0,60,59.5,ClearSunset,Town10HD_Opt,2,8.5,0.7071067811865476,8.5,0.7071067811865476,0.0,0.0,1.0,1.4142135623730951,1.0,1.4142135623730951,0.0,0.0,45178.0,4163.444727626392,34596.5,202.93964620053913,2575.5,532.4514062334703,234.5,16.263455967290593,17.5,0.7071067811865476,35941.0,513.3595231414336,15.0,0.0,1457346.0,15607.260874349477,0.4435895833333333,0.011982513662857072,6.855023846030235,0.3163637181294215
1.0,60,42.0,HardRainNoon,Town05,5,2.6,2.4083189157584592,2.6,2.4083189157584592,0.0,0.0,0.4,0.8944271909999161,0.4,0.8944271909999161,0.0,0.0,46700.4,7000.890929017535,23135.6,721.6032843605966,1529.6,195.5845085889984,269.0,47.57099956906519,4.4,3.646916505762094,23575.6,1213.806327220286,4.4,3.646916505762094,1101769.0,135843.3766824868,0.3676308333333334,0.013900402984266326,2.5735109015305833,0.4661059844953954
