penetration,n_walkers,n_walkers_actual,weather,map,n_seeds,collision_count_mean,collision_count_std,cav_collision_count_mean,cav_collision_count_std,hdv_collision_count_mean,hdv_collision_count_std,vru_collision_count_mean,vru_collision_count_std,cav_hit_pedestrian_count_mean,cav_hit_pedestrian_count_std,hdv_hit_pedestrian_count_mean,hdv_hit_pedestrian_count_std,action_hard_brake_mean,action_hard_brake_std,action_soft_brake_mean,action_soft_brake_std,action_decelerate_mean,action_decelerate_std,phantom_brakes_suppressed_mean,phantom_brakes_suppressed_std,dead_cav_count_mean,dead_cav_count_std,cooperative_brakes_mean,cooperative_brakes_std,frozen_vehicle_count_mean,frozen_vehicle_count_std,v2v_received_total_mean,v2v_received_total_std,cbr_mean_mean,cbr_mean_std,wall_to_sim_ratio_mean,wall_to_sim_ratio_std
0.0,60,42.0,ClearNoon,Town05,5,27.6,3.049590136395381,0.0,0.0,27.6,3.049590136395381,0.6,0.8944271909999159,0.0,0.0,0.6,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,4.827007354458868,0.0,0.0,0.016375000000000008,0.0,0.6096136772632599,0.01632653185518351
0.0,60,42.0,ClearSunset,Town05,5,25.4,2.701851217221259,0.0,0.0,25.4,2.701851217221259,0.4,0.5477225575051662,0.0,0.0,0.4,0.5477225575051662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,3.847076812334269,0.0,0.0,0.016375000000000008,0.0,0.6141191236178081,0.014153566189127883
0.0,60,42.0,HardRainNoon,Town05,5,29.6,3.974921382870358,0.0,0.0,29.6,3.974921382870358,0.6,0.5477225575051662,0.0,0.0,0.6,0.5477225575051662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,3.8987177379235853,0.0,0.0,0.016375000000000008,0.0,0.6782630642255147,0.01069214918727332
0.5,60,42.0,ClearNoon,Town05,5,14.6,3.2093613071762426,7.0,2.8284271247461903,7.6,3.847076812334269,0.8,0.8366600265340756,0.6,0.8944271909999159,0.2,0.447213595499958,2077.4,1383.1322424121274,781.0,163.5955378364581,1256.4,91.56582331852862,12.8,7.661592523751182,7.8,2.588435821108957,0.0,0.0,25.0,3.7416573867739413,0.0,0.0,0.016375000000000008,0.0,0.7561919013659159,0.03467593817594004
0.5,60,42.0,ClearSunset,Town05,5,13.8,1.7888543819998317,6.6,1.816590212458495,7.2,1.3038404810405297,0.2,0.44721359549995804,0.2,0.44721359549995804,0.0,0.0,3024.0,743.0837772418397,1172.4,359.2955607852677,1753.8,389.3028384176,25.0,11.832159566199232,7.0,1.8708286933869707,0.0,0.0,24.2,4.266145801540309,0.0,0.0,0.016375000000000008,0.0,0.7842231933275858,0.03605136678417533
0.5,60,42.0,HardRainNoon,Town05,5,15.6,4.277849927241488,8.4,2.9664793948382653,7.2,2.3874672772626644,1.2,1.0954451150103324,0.4,0.5477225575051662,0.8,0.8366600265340756,3243.8,1245.9304555231004,984.8,203.86809461021605,1430.4,456.7628487519536,17.4,11.414902540100812,9.0,3.391164991562634,0.0,0.0,26.2,5.06951674225463,0.0,0.0,0.016375000000000008,0.0,0.7770750256379445,0.03400659094323972
1.0,60,42.0,ClearNoon,Town05,5,1.8,1.3038404810405297,1.8,1.3038404810405297,0.0,0.0,0.4,0.8944271909999161,0.4,0.8944271909999161,0.0,0.0,6512.4,1571.9118295884155,2079.8,262.3446206805087,2757.2,311.1875640188727,35.2,10.56882207249228,2.8,2.3874672772626644,0.0,0.0,2.8,2.3874672772626644,0.0,0.0,0.016375000000000008,0.0,1.0575856002171835,0.06515718854692398
1.0,60,42.0,ClearSunset,Town05,5,2.2,1.6431676725154984,2.2,1.6431676725154984,0.0,0.0,0.8,0.8366600265340756,0.8,0.8366600265340756,0.0,0.0,6866.8,1712.8182040134907,2053.6,465.44903050710076,3229.2,548.2638051157489,45.6,10.237187113655782,3.0,2.345207879911715,0.0,0.0,3.0,2.345207879911715,0.0,0.0,0.016375000000000008,0.0,1.0572376398245493,0.06070060646423323
1.0,60,42.0,HardRainNoon,Town05,5,2.0,0.0,2.0,0.0,0.0,0.0,0.4,0.5477225575051662,0.4,0.5477225575051662,0.0,0.0,6249.8,1198.7168973531657,2054.6,268.0453319869607,3068.6,338.81971607331235,33.4,19.932385707686873,3.6,0.5477225575051661,0.0,0.0,3.6,0.5477225575051661,0.0,0.0,0.016375000000000008,0.0,1.0547989908854167,0.08933718143921052
