penetration,n_walkers,n_walkers_actual,weather,map,n_seeds,collision_count_mean,collision_count_std,cav_collision_count_mean,cav_collision_count_std,hdv_collision_count_mean,hdv_collision_count_std,vru_collision_count_mean,vru_collision_count_std,cav_hit_pedestrian_count_mean,cav_hit_pedestrian_count_std,hdv_hit_pedestrian_count_mean,hdv_hit_pedestrian_count_std,action_hard_brake_mean,action_hard_brake_std,action_soft_brake_mean,action_soft_brake_std,action_decelerate_mean,action_decelerate_std,phantom_brakes_suppressed_mean,phantom_brakes_suppressed_std,dead_cav_count_mean,dead_cav_count_std,cooperative_brakes_mean,cooperative_brakes_std,frozen_vehicle_count_mean,frozen_vehicle_count_std,v2v_received_total_mean,v2v_received_total_std,cbr_mean_mean,cbr_mean_std,wall_to_sim_ratio_mean,wall_to_sim_ratio_std
1.0,60,60.0,ClearNoon,Town10HD_Opt,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59956.0,0.0,14514.0,0.0,991.0,0.0,37.0,0.0,10.0,0.0,13006.0,0.0,6.0,0.0,1787044.0,0.0,0.42697499999999994,0.0,11.582041297356287,0.0
1.0,60,60.0,ClearSunset,Town10HD_Opt,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63133.0,0.0,15099.0,0.0,1526.0,0.0,24.0,0.0,9.0,0.0,13874.0,0.0,5.0,0.0,1843023.0,0.0,0.4235,0.0,11.758076278368632,0.0
