penetration,seed,n_vehicles,n_cavs,n_walkers,weather,map,duration_s,wall_seconds,wall_to_sim_ratio,collision_count,raw_collision_events,cav_collision_count,hdv_collision_count,vru_collision_count,cav_hit_pedestrian_count,hdv_hit_pedestrian_count,action_none,action_decelerate,action_soft_brake,action_hard_brake,phantom_brakes_suppressed,cooperative_brakes,frozen_vehicle_count,v2v_enabled,v2v_publishes_attempted,v2v_deliveries_emitted,v2v_received_total,dead_cav_count,decode_errors,publishes_emitted,publishes_dropped,cbr_mean,cbr_max,coll_attentive,coll_distracted,coll_aggressive_hostile
1.0,0,60,60,60,ClearNoon,Town10HD_Opt,120.0,446.385862827301,3.7198821902275085,1,2,1,0,0,0,0,29081,710,9048,30065,45,7959,2,True,34454,991730,991622,6,0,1800,0,0.2322583333333333,0.2565,0,0,0
1.0,1,60,60,59,ClearNoon,Town10HD_Opt,120.0,473.48249912261963,3.945687492688497,2,2,2,0,0,0,0,30516,926,9920,29113,39,8647,2,True,35238,1088097,1088032,3,0,1800,0,0.2399666666666667,0.2595,0,0,0
